commune_code,commune_name,last_name,first_name,gender,party_code,list_name,votes,elected,P14_POP,pct_female,pct_male,pct_age_0_14,pct_age_15_29,pct_age_30_44,pct_age_45_59,pct_age_60_74,pct_age_75_plus,median_income,poverty_rate
77491,Veneux-les-Sablons,DELCROIX,Nadine,F,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,PIMET,Michel,M,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,ALLPORT,Véronique,F,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,ROUSSELEAU,Jean-Claude,M,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,GOULIN,Sophie,F,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,LAGRANGE,Christophe,M,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,MARTELLY,Céline,F,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,HARAULT,Jean-Paul,M,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,DE SOUSA FERNANDES,Christina,F,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,HUTIE,Julien,M,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,BARANTON,Sabrina,F,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,JUBAN,Patrick,M,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,BOH,Martine,F,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,LE FUR,Michel,M,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,PEIXOTO AREZES,Mélanie,F,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,SIBOIS,Jean-Marie,M,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,DENIS,Patricia,F,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,SIMONETTI,Eric,M,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,GRAPIN,Elisabeth,F,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,DEKOKER,Hervé,M,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,LOQUET,Murielle,F,LUD,UNE ALTERNATIVE NECESSAIRE POUR UN DIALOGUE SINCERE,1010,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,MERCEY,François,M,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,HADDAD,Josiane,F,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,BENARD,Alain,M,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,PANNESE,Houlia,F,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,BERTUGLIA,Frédéric,M,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,PIGET,Annie,F,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,VANDERHAEGHEN,Nicolas,M,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,BAZIUK,Nathalie,F,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,JOLY,Marc,M,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,SLIMANI,Chérifa,F,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,REGNAULT,Olivier,M,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,CUGNOT,Isabelle,F,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,FRANCO,Cédric,M,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,ROBSON,Fiona,F,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,ODENDAHL,Max,M,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,GOBY,Francine,F,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,REZANA,Maurice,M,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,REVERDIAU,Véronique,F,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,DELETANG,Stéphane,M,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,BATAGOWSKI,Christelle,F,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,CUGNOT,Dominique,M,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,LECAPLAIN,Christelle,F,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,DENIS,Dylan,M,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,CHERRIER,Marie,F,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,FAYOLLE,Philippe,M,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,PAYAN,Lea,F,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,VILLAIN,Jean-Louis,M,LDVD,VOTRE COMMUNE VOUS APPARTIENT,237,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,BENARD,Michel,M,LSOC,EXPERIENCE ET PROGRES,1080,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,ROOS,Mireille,F,LSOC,EXPERIENCE ET PROGRES,1080,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,JOCHMANS,Hervé,M,LSOC,EXPERIENCE ET PROGRES,1080,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,INGHELBRECHT,Patricia,F,LSOC,EXPERIENCE ET PROGRES,1080,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,SOUCHARD,Pascal,M,LSOC,EXPERIENCE ET PROGRES,1080,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,PARADIS,Catherine,F,LSOC,EXPERIENCE ET PROGRES,1080,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,ZUBALOF,Jean-Patrick,M,LSOC,EXPERIENCE ET PROGRES,1080,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,BIRO,Anne,F,LSOC,EXPERIENCE ET PROGRES,1080,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,BLANT,Alain,M,LSOC,EXPERIENCE ET PROGRES,1080,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,KOCHANEK,Magali,F,LSOC,EXPERIENCE ET PROGRES,1080,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,MALIDOR,Patrick,M,LSOC,EXPERIENCE ET PROGRES,1080,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,TANTET,Françoise,F,LSOC,EXPERIENCE ET PROGRES,1080,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,BRISSON,Patrick,M,LSOC,EXPERIENCE ET PROGRES,1080,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,MALLAIS,Christine,F,LSOC,EXPERIENCE ET PROGRES,1080,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,PERISSET,Luc,M,LSOC,EXPERIENCE ET PROGRES,1080,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,HIPPEAU,Bénédicte,F,LSOC,EXPERIENCE ET PROGRES,1080,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,PINARD,Jean-François,M,LSOC,EXPERIENCE ET PROGRES,1080,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,DIAS,Fatima,F,LSOC,EXPERIENCE ET PROGRES,1080,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,ETTORI,Fabrice,M,LSOC,EXPERIENCE ET PROGRES,1080,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,JACQUOT,Dominique,F,LSOC,EXPERIENCE ET PROGRES,1080,True,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,PIRO,Michel,M,LSOC,EXPERIENCE ET PROGRES,1080,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,DUCLAU,Marie,F,LSOC,EXPERIENCE ET PROGRES,1080,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,GOUTHIERE,Didier,M,LSOC,EXPERIENCE ET PROGRES,1080,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,THOMAS,Dominique,F,LSOC,EXPERIENCE ET PROGRES,1080,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,DE POORTERE,Pierre,M,LSOC,EXPERIENCE ET PROGRES,1080,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,NGUYEN-VAN,Guylène,F,LSOC,EXPERIENCE ET PROGRES,1080,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77491,Veneux-les-Sablons,MARCHAND,Bernard,M,LSOC,EXPERIENCE ET PROGRES,1080,False,4817.0,52.47,47.53,16.76,15.18,17.58,21.58,16.28,12.62,24965.0,6.0
77493,Verneuil-l'Etang,BOYER,Richard,M,LDVG,VERNEUIL DE DEMAIN,562,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,GONDOUIN,Véronique,F,LDVG,VERNEUIL DE DEMAIN,562,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,TOUALY,Georges,M,LDVG,VERNEUIL DE DEMAIN,562,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,VAUDABLE,Pascale,F,LDVG,VERNEUIL DE DEMAIN,562,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,PERARD,Daniel,M,LDVG,VERNEUIL DE DEMAIN,562,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,BOIVIN,Véronique,F,LDVG,VERNEUIL DE DEMAIN,562,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,GENTY,Dominique,M,LDVG,VERNEUIL DE DEMAIN,562,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,ROBICHE,Adelaïde,F,LDVG,VERNEUIL DE DEMAIN,562,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,GEOFFROY,Pascal,M,LDVG,VERNEUIL DE DEMAIN,562,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,WAETERS,Sandrine,F,LDVG,VERNEUIL DE DEMAIN,562,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,BINDET,David,M,LDVG,VERNEUIL DE DEMAIN,562,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,BENCHAIB,Karima,F,LDVG,VERNEUIL DE DEMAIN,562,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,GOUILLER,Christophe,M,LDVG,VERNEUIL DE DEMAIN,562,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,DEVIGNOT,Patricia,F,LDVG,VERNEUIL DE DEMAIN,562,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,DOYEN,Jean-Claude,M,LDVG,VERNEUIL DE DEMAIN,562,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,DUMAND,Valérie,F,LDVG,VERNEUIL DE DEMAIN,562,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,FERRE,Michel,M,LDVG,VERNEUIL DE DEMAIN,562,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,MARTIN,Valérie,F,LDVG,VERNEUIL DE DEMAIN,562,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,GIRARD,David,M,LDVG,VERNEUIL DE DEMAIN,562,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,DURAND,Laurence,F,LDVG,VERNEUIL DE DEMAIN,562,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,MANCHON,Franck,M,LDVG,VERNEUIL DE DEMAIN,562,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,FERREIRA,Isabelle,F,LDVG,VERNEUIL DE DEMAIN,562,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,DESRUE,Alain,M,LDVG,VERNEUIL DE DEMAIN,562,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,CIBIER,Christian,M,LSOC,VERNEUIL ENSEMBLE,692,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,VACHER,Joëlle,F,LSOC,VERNEUIL ENSEMBLE,692,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,MARTINET,Christophe,M,LSOC,VERNEUIL ENSEMBLE,692,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,LAUFERON,Agnès,F,LSOC,VERNEUIL ENSEMBLE,692,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,REPERANT,Pierre,M,LSOC,VERNEUIL ENSEMBLE,692,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,TILLARD,Marie Isabelle,F,LSOC,VERNEUIL ENSEMBLE,692,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,MENTEC,Jean Claude,M,LSOC,VERNEUIL ENSEMBLE,692,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,CRAPET,Catherine,F,LSOC,VERNEUIL ENSEMBLE,692,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,BRAYET,Jocelyn,M,LSOC,VERNEUIL ENSEMBLE,692,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,SIMONOT,Michèle,F,LSOC,VERNEUIL ENSEMBLE,692,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,PERRET,Pierre,M,LSOC,VERNEUIL ENSEMBLE,692,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,BRAYET,Ouiza,F,LSOC,VERNEUIL ENSEMBLE,692,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,BERNARD,Dominique,M,LSOC,VERNEUIL ENSEMBLE,692,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,ANDRIEU,Nathalie,F,LSOC,VERNEUIL ENSEMBLE,692,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,MICHELET,Mickaël,M,LSOC,VERNEUIL ENSEMBLE,692,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,TAVERNIER,Dany,F,LSOC,VERNEUIL ENSEMBLE,692,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,CARPINTEIRO,Adrien,M,LSOC,VERNEUIL ENSEMBLE,692,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,MILLET,Lisette,F,LSOC,VERNEUIL ENSEMBLE,692,True,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,LOMEL,Frédéric,M,LSOC,VERNEUIL ENSEMBLE,692,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,NABORD,Sophie,F,LSOC,VERNEUIL ENSEMBLE,692,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,BAUJARD,Alain,M,LSOC,VERNEUIL ENSEMBLE,692,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,BENAD,Régine,F,LSOC,VERNEUIL ENSEMBLE,692,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77493,Verneuil-l'Etang,HERNIOU,Guy,M,LSOC,VERNEUIL ENSEMBLE,692,False,3223.0,51.48,48.52,22.05,21.22,20.1,21.65,10.91,4.07,21877.0,8.0
77495,Vert-Saint-Denis,GUILCHER,Catherine,F,LDVD,ENSEMBLE POUR AGIR AUTREMENT,1129,True,7156.0,51.16,48.84,20.02,18.85,18.08,21.41,14.09,7.55,24187.0,8.0
77495,Vert-Saint-Denis,DIGOL-NDOZANGUE,Stéphane,M,LDVD,ENSEMBLE POUR AGIR AUTREMENT,1129,True,7156.0,51.16,48.84,20.02,18.85,18.08,21.41,14.09,7.55,24187.0,8.0
77495,Vert-Saint-Denis,GAUDOT,Françoise,F,LDVD,ENSEMBLE POUR AGIR AUTREMENT,1129,True,7156.0,51.16,48.84,20.02,18.85,18.08,21.41,14.09,7.55,24187.0,8.0
77495,Vert-Saint-Denis,DE TEMMERMAN,Jean-Pierre,M,LDVD,ENSEMBLE POUR AGIR AUTREMENT,1129,True,7156.0,51.16,48.84,20.02,18.85,18.08,21.41,14.09,7.55,24187.0,8.0
77495,Vert-Saint-Denis,LAMBERT,Patricia,F,LDVD,ENSEMBLE POUR AGIR AUTREMENT,1129,True,7156.0,51.16,48.84,20.02,18.85,18.08,21.41,14.09,7.55,24187.0,8.0
77495,Vert-Saint-Denis,DUMOULIN,Jérome,M,LDVD,ENSEMBLE POUR AGIR AUTREMENT,1129,False,7156.0,51.16,48.84,20.02,18.85,18.08,21.41,14.09,7.55,24187.0,8.0
77495,Vert-Saint-Denis,REYTIER -DUVIGNIAUD,Estelle,F,LDVD,ENSEMBLE POUR AGIR AUTREMENT,1129,False,7156.0,51.16,48.84,20.02,18.85,18.08,21.41,14.09,7.55,24187.0,8.0
77495,Vert-Saint-Denis,CACCAVELLI,Charles,M,LDVD,ENSEMBLE POUR AGIR AUTREMENT,1129,False,7156.0,51.16,48.84,20.02,18.85,18.08,21.41,14.09,7.55,24187.0,8.0
77495,Vert-Saint-Denis,KIOLO,Angèle,F,LDVD,ENSEMBLE POUR AGIR AUTREMENT,1129,False,7156.0,51.16,48.84,20.02,18.85,18.08,21.41,14.09,7.55,24187.0,8.0
77495,Vert-Saint-Denis,TANG,Loïc,M,LDVD,ENSEMBLE POUR AGIR AUTREMENT,1129,False,7156.0,51.16,48.84,20.02,18.85,18.08,21.41,14.09,7.55,24187.0,8.0
