date_de_l_export;code_du_departement;type_de_scrutin;libelle_du_departement;code_de_la_commune;libelle_de_la_commune;code_insee;geo_point_2d;geo_shape;inscrits;abstentions;abs_ins;votants;vot_ins;blancs_et_nuls;blnuls_ins;blnuls_vot;exprimes;exp_ins;exp_vot;code_nuance_01;sexe_01;nom_01;prenom_01;liste_01;sieges_elu_01;sieges_secteur_01;sieges_cc_01;voix_01;voix_ins_01;voix_exp_01;code_nuance_02;sexe_02;nom_02;prenom_02;liste_02;sieges_elu_02;sieges_secteur_02;sieges_cc_02;voix_02;voix_ins_02;voix_exp_02;code_nuance_03;sexe_03;nom_03;prenom_03;liste_03;sieges_elu_03;sieges_secteur_03;sieges_cc_03;voix_03;voix_ins_03;voix_exp_03;code_nuance_04;sexe_04;nom_04;prenom_04;liste_04;sieges_elu_04;sieges_secteur_04;sieges_cc_04;voix_04;voix_ins_04;voix_exp_04;code_nuance_05;sexe_05;nom_05;prenom_05;liste_05;sieges_elu_05;sieges_secteur_05;sieges_cc_05;voix_05;voix_ins_05;voix_exp_05;code_nuance_06;sexe_06;nom_06;prenom_06;liste_06;sieges_elu_06;sieges_secteur_06;sieges_cc_06;voix_06;voix_ins_06;voix_exp_06;code_nuance_07;sexe_07;nom_07;prenom_07;liste_07;sieges_elu_07;sieges_secteur_07;sieges_cc_07;voix_07;voix_ins_07;voix_exp_07;code_nuance_08;sexe_08;nom_08;prenom_08;liste_08;sieges_elu_08;sieges_secteur_08;sieges_cc_08;voix_08;voix_ins_08;voix_exp_08;code_nuance_09;sexe_09;nom_09;prenom_09;liste_09;sieges_elu_09;sieges_secteur_09;sieges_cc_09;voix_09;voix_ins_09;voix_exp_09;code_nuance_10;sexe_10;nom_10;prenom_10;liste_10;sieges_elu_10;sieges_secteur_10;sieges_cc_10;voix_10;voix_ins_10;voix_exp_10;code_nuance_11;sexe_11;nom_11;prenom_11;liste_11;sieges_elu_11;sieges_secteur_11;sieges_cc_11;voix_11;voix_ins_11;voix_exp_11
2014-03-25T12:52:00+00:00;91;LI2;ESSONNE;228;Evry;91228;48.62948316588057,2.440082444922297;"{""coordinates"": [[[2.436981317437064, 48.61117363711147], [2.431928937456322, 48.61173433839789], [2.424983412989922, 48.62038147911775], [2.424822511474169, 48.63008657193636], [2.413329247562272, 48.63607529432419], [2.422037169221743, 48.64391664152124], [2.426371063903442, 48.64232745971426], [2.437760992970383, 48.648471422000476], [2.452250501631966, 48.6376188656602], [2.470342722641955, 48.62549423744305], [2.436981317437064, 48.61117363711147]]], ""type"": ""Polygon""}";26168;16039;61.29;10129;38.71;717;2.74;7.08;9412;35.97;92.92;LFG;F;AMRANI;Farida;EVRY UNIS POUR AGIR;0;0;0;1418;5.42;15.07;LUG;M;CHOUAT;Francis;ENSEMBLE POUR REUSSIR A EVRY;0;0;0;4505;17.22;47.86;LDVG;M;COUVIDAT;Francis;POUR EVRY, LA GAUCHE SOLIDAIRE ET COMBATIVE CONTRE L'AUSTERITE;0;0;0;623;2.38;6.62;LUD;M;NOUVELLON;Joseph;EVRY AU COEUR;0;0;0;2219;8.48;23.58;LDVD;M;DOMINGUEZ;Francis;UNION POUR EVRY;0;0;0;647;2.47;6.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;91;LI2;ESSONNE;648;Vert-le-Grand;91648;48.58355931899124,2.3671951613537052;"{""coordinates"": [[[2.3476312663028, 48.5574186122362], [2.336501928392555, 48.57482681782231], [2.338445908821838, 48.5904990451477], [2.339736608467951, 48.593528722366976], [2.361605606009168, 48.598361668395754], [2.362191410663048, 48.60148624260542], [2.371609215101455, 48.59992613493438], [2.374794543044362, 48.60235369098442], [2.389124307415178, 48.60290483834727], [2.394039789428791, 48.608282231292925], [2.39857007664951, 48.60712680329968], [2.405649370723896, 48.5952883718213], [2.393595164240439, 48.58928153962968], [2.3842782893050583, 48.57901472413722], [2.383194196426869, 48.56630722601153], [2.376020393823064, 48.56207780334889], [2.366993518940145, 48.56438699909391], [2.353408437110031, 48.56256875984725], [2.3476312663028, 48.5574186122362]]], ""type"": ""Polygon""}";1685;491;29.14;1194;70.86;31;1.8399999999999999;2.6;1163;69.02;97.4;LDVG;M;QUINTARD;Jean-Claude;ENSEMBLE POUR L'AVENIR DE VERT LE GRAND;0;0;0;560;33.23;48.15;LDIV;M;PARASOTE;Sylvain;RENOUVEAU POUR VERT-LE-GRAND;0;0;0;306;18.16;26.31;LDVD;M;HUET;Stéphane;2014, UN NOUVEAU SOUFFLE POUR VERT-LE-GRAND;0;0;0;297;17.63;25.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;94;LI2;VAL DE MARNE;081;Vitry-sur-Seine;94081;48.78828283069841,2.394126805329423;"{""coordinates"": [[[2.398720893770742, 48.774718105676335], [2.371898078021569, 48.77033484731966], [2.3678242414437243, 48.771905327098], [2.367271023232585, 48.7793765319732], [2.375363725821466, 48.78772964013335], [2.371166069641996, 48.80398672988867], [2.3756541203955113, 48.805548213574156], [2.393537267288675, 48.80039683203257], [2.408884699862504, 48.80846927587409], [2.422662856657282, 48.790189036908004], [2.414776748533293, 48.77727121413352], [2.412234864669094, 48.774596481610054], [2.398720893770742, 48.774718105676335]]], ""type"": ""Polygon""}";46492;26891;57.84;19601;42.16;690;1.48;3.52;18911;40.68;96.48;LEXG;F;RUCHOT;Sandrine;LUTTE OUVRIÈRE FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;0;0;0;256;0.55;1.35;LEXG;F;TACCHELLA;Caroline;Unité, résistance, reconquête contre la politique du gouvernement et de l'Union Européenne, liste soutenue par le Parti Ouvrier Indépendant;0;0;0;173;0.37;0.91;LUG;M;AUDOUBERT;Alain;VITRY ENSEMBLE SOLIDAIRE DYNAMIQUE ECOLOGIQUE;0;0;0;8430;18.13;44.58;LDVG;M;PERREUX;Jacques;VITRY EN MIEUX AVEC JACQUES PERREUX UNE GAUCHE D'AVANCE;0;0;0;3053;6.57;16.14;LDVG;M;POTIER;Bertrand;Pour Vitry, à Gauche Vraiment, une autre page est à écrire ensemble !;0;0;0;812;1.75;4.29;LUD;M;AFFLATET;Alain;ENSEMBLE UN AVENIR MEILLEUR;0;0;0;3553;7.64;18.79;LFN;M;PARADOL;François;VITRY FAIT FRONT;0;0;0;2634;5.67;13.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;78;LI2;YVELINES;616;Thoiry;78616;48.872462400406576,1.7978006206239001;"{""coordinates"": [[[1.791696954851194, 48.854399942690996], [1.786929122651837, 48.855457995901276], [1.786653820487446, 48.86201201533821], [1.775130925407737, 48.87261571862385], [1.7890825137274011, 48.88596098882022], [1.809924587050956, 48.885828200975205], [1.823215343381163, 48.87645290716615], [1.812093036669431, 48.86968741951623], [1.8059996841005401, 48.86012894348131], [1.791696954851194, 48.854399942690996]]], ""type"": ""Polygon""}";935;399;42.67;536;57.33;127;13.58;23.69;409;43.74;76.31;LDVD;M;MOUTOT;François;THOIRY DEMAIN, CA COMMENCE AUJOURD'HUI;15;0;1;409;43.74;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;77;LI2;SEINE ET MARNE;209;Gouvernes;77209;48.85846918656366,2.6946436048412483;"{""coordinates"": [[[2.682287506280284, 48.84920581523064], [2.677300527888495, 48.85792497147961], [2.696453631985896, 48.866608587950175], [2.709454819890855, 48.864761276749235], [2.709853943303526, 48.85428511336874], [2.6972477495836022, 48.85428086186772], [2.682287506280284, 48.84920581523064]]], ""type"": ""Polygon""}";909;253;27.83;656;72.17;29;3.19;4.42;627;68.98;95.58;LDVD;M;TASSIN;Jean;NOTRE ENVIRONNEMENT, NOTRE AVENIR;12;0;2;323;35.53;51.52;LDVD;F;TORTRAT;Nathalie;GOUVERNES ET VOUS;3;0;0;304;33.44;48.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;77;LI2;SEINE ET MARNE;260;Longueville;77260;48.514491564919076,3.2385326404627;"{""coordinates"": [[[3.219990260190412, 48.503041653335465], [3.222022825195016, 48.522711819738184], [3.230172164693187, 48.525107189303654], [3.242408227990941, 48.5236795247998], [3.2555566288486, 48.52063838966981], [3.264675762090255, 48.51370062896503], [3.2585532688424292, 48.510448602167635], [3.242882900065401, 48.50628057711662], [3.219990260190412, 48.503041653335465]]], ""type"": ""Polygon""}";1113;407;36.57;706;63.43;23;2.07;3.26;683;61.37;96.74;LDVG;M;FORTIN;Philippe;BIEN VIVRE ENSEMBLE;17;0;3;490;44.03;71.74;LDVD;M;VASSEUR;Alain;UNE VRAIE DYNAMIQUE POUR LONGUEVILLE;2;0;0;193;17.34;28.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;95;LI2;VAL D'OISE;306;Herblay;95306;49.000700276263835,2.149676807761108;"{""coordinates"": [[[2.166353805172909, 48.98147796216276], [2.152643349522095, 48.98610305444767], [2.127452767863036, 48.989051940351985], [2.121573868024871, 48.99489922332096], [2.126808839435841, 49.008669060428446], [2.121243149324691, 49.01849316921592], [2.116025149321731, 49.02303199458735], [2.1222446618151762, 49.027996444319484], [2.128675693652125, 49.02287268358594], [2.153991786295294, 49.00650770992498], [2.158863949838345, 49.01204533282381], [2.179728674847227, 49.002289048229244], [2.19361616113897, 49.00574634166089], [2.173923846207283, 48.986566211306084], [2.166353805172909, 48.98147796216276]]], ""type"": ""Polygon""}";18448;8310;45.05;10138;54.95;347;1.88;3.42;9791;53.07;96.58;LEXG;M;DESMELIERS;Roger;LUTTE OUVRIERE FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;0;0;0;195;1.06;1.99;LCOM;F;KAOUA;Séverine;HERBLAY A GAUCHE;1;0;0;633;3.43;6.47;LUG;M;DALMONT;Olivier;HERBLAY TU NOUS PLAIS;4;0;1;2282;12.37;23.31;LUD;M;ROULEAU;Philippe;HERBLAY AVEC VOUS;27;0;7;4992;27.06;50.99;LDVD;M;BERNIERI;François;HERBLAY NOTRE PARTI;3;0;1;1689;9.16;17.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;77;LI2;SEINE ET MARNE;027;Beaumont-du-Gâtinais;77027;48.140770424263636,2.492034691300837;"{""coordinates"": [[[2.458940979110657, 48.12560797005062], [2.455859023189462, 48.12338913595225], [2.442692473139175, 48.12548731631438], [2.444255901746707, 48.1314697490896], [2.461097459691777, 48.138206805449], [2.47209877029132, 48.148550792436176], [2.471850091055763, 48.15459661484325], [2.48323765935006, 48.164518230078265], [2.506327027888591, 48.156437575201984], [2.5375053707888497, 48.140519759352394], [2.52172363882654, 48.12841686390613], [2.522209579970822, 48.12521535698665], [2.477548635414252, 48.129102319721106], [2.458940979110657, 48.12560797005062]]], ""type"": ""Polygon""}";717;202;28.17;515;71.83;35;4.88;6.8;480;66.95;93.2;LUMP;M;LOUARN;Jean-Marie;BEAUMONT DEMAIN;3;0;1;204;28.45;42.5;LDVD;M;MONCEL;Hugues;CONTINUONS ENSEMBLE...;12;0;2;276;38.49;57.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;77;LI2;SEINE ET MARNE;521;Villiers-sur-Morin;77521;48.849088471409964,2.868791359840365;"{""coordinates"": [[[2.8563595697571342, 48.829063533838124], [2.849627215923918, 48.830188432418204], [2.851750785224665, 48.84028167520886], [2.860055636801157, 48.842575988773596], [2.864840399273706, 48.86269939996416], [2.859971747843924, 48.86872820566912], [2.8625949680932283, 48.871671993497145], [2.863003856783472, 48.871708434564454], [2.876514411282743, 48.86577868153061], [2.886214925195741, 48.86180432696555], [2.882265411505835, 48.84830166617488], [2.870952080170031, 48.83307325107471], [2.8563595697571342, 48.829063533838124]]], ""type"": ""Polygon""}";1242;614;49.44;628;50.56;130;10.47;20.7;498;40.1;79.3;LDVD;M;CHAMAILLARD;Daniel;TOUS ENSEMBLE POUR VILLIERS;19;0;2;498;40.1;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;78;LI2;YVELINES;238;Flins-sur-Seine;78238;48.96736920155559,1.8727218733138922;"{""coordinates"": [[[1.884798650259464, 48.940510868556956], [1.8717135059777361, 48.941431644355355], [1.8699237994497322, 48.94714358543294], [1.8642919983112431, 48.95306195870892], [1.854982163254222, 48.987642248844224], [1.86481250871503, 48.989893997171684], [1.875786925105898, 48.99236249125559], [1.8779451299159482, 48.98228351661632], [1.889532844053993, 48.975826391770696], [1.885978002393337, 48.97341024860479], [1.884798650259464, 48.940510868556956]]], ""type"": ""Polygon""}";1622;793;48.89;829;51.11;114;7.03;13.75;715;44.08;86.25;LDVD;M;CHAVIGNY;Pascal;BIEN VIVRE A FLINS;19;0;3;715;44.08;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;77;LI2;SEINE ET MARNE;371;Pommeuse;77371;48.817872351062874,3.006132686773105;"{""coordinates"": [[[3.006927964882938, 48.78799490222798], [3.002463859600791, 48.79393993612854], [3.005446330583738, 48.806746809485226], [2.990496236739641, 48.80628788160853], [2.982491478470302, 48.802482672470305], [2.978389615779794, 48.811736422573674], [2.983178900031269, 48.823968380745384], [2.987956887387659, 48.835858264211765], [2.992793318346365, 48.83504025582411], [3.004428428662045, 48.84543669333028], [3.018134365901982, 48.84039914181518], [3.011062185545803, 48.8356694980296], [3.012559225498961, 48.829311013883526], [3.036335405679302, 48.818774797876344], [3.037436217458063, 48.81553678847768], [3.036981953062978, 48.80867483780372], [3.022751421643599, 48.80531478371931], [3.006927964882938, 48.78799490222798]]], ""type"": ""Polygon""}";1968;1063;54.01;905;45.99;247;12.55;27.29;658;33.43;72.71;LDVD;M;DUCEILLIER;Joël;AGIR ENSEMBLE C'EST NOTRE DIFFERENCE;23;0;6;658;33.43;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;77;LI2;SEINE ET MARNE;175;Evry-Grégy-sur-Yerre;77175;48.653604291147424,2.639694118275464;"{""coordinates"": [[[2.637198869013361, 48.623618692608645], [2.629400688095477, 48.62502490691251], [2.628071120299444, 48.638369429315425], [2.612700628500158, 48.64662282764582], [2.60768236671196, 48.64605771903511], [2.6173326757201663, 48.65360886057817], [2.614583578761226, 48.66004932893854], [2.597657740600789, 48.66637073774802], [2.603181637715935, 48.672127929548225], [2.618045629517793, 48.67496484831796], [2.628997270463152, 48.68194334220152], [2.638897754484971, 48.680246755360926], [2.644608309959961, 48.667419433613304], [2.65402667194369, 48.67037043826094], [2.658717531859057, 48.66951146767026], [2.656549554037282, 48.65636382532547], [2.660122156647719, 48.65398143245197], [2.670036416058582, 48.65555641038009], [2.6786261970069, 48.65182002707391], [2.684417279914954, 48.64826453047397], [2.680569675929177, 48.64034772842434], [2.65562824733271, 48.63544793643756], [2.64249007742568, 48.629643411253156], [2.637198869013361, 48.623618692608645]]], ""type"": ""Polygon""}";1824;965;52.91;859;47.09;186;10.2;21.65;673;36.9;78.35;LUMP;M;PLUTON;Pierre;EVRY-GREGY ET SES HAMEAUX;19;0;4;673;36.9;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;95;LI2;VAL D'OISE;394;Méry-sur-Oise;95394;49.054842256620375,2.1739725418391282;"{""coordinates"": [[[2.168297572502585, 49.03161543184246], [2.155762770860706, 49.03631183335631], [2.158661479406162, 49.04226702251259], [2.151603867303811, 49.04726197617182], [2.152078555521407, 49.05756126735889], [2.145384235224039, 49.066919478601385], [2.166060898613767, 49.06443909738164], [2.1889024362930822, 49.072148647865085], [2.2026844907201, 49.065020387121024], [2.204058875324446, 49.06106405611318], [2.194173213272379, 49.050018919788556], [2.175299953419496, 49.04535881514158], [2.17388648384732, 49.03876684832007], [2.168297572502585, 49.03161543184246]]], ""type"": ""Polygon""}";6321;2503;39.6;3818;60.4;122;1.9300000000000002;3.2;3696;58.47;96.8;LDVG;M;TEMBO;Norbert-Olivier;JOUR APRÈS JOUR MERY AVEC VOUS;0;0;0;839;13.27;22.7;LVEC;M;VUILLETET;Guillaume;MÉRY DEMAIN !;0;0;0;747;11.82;20.21;LUC;M;CARLIER;Christophe;DES NOUVELLES AMBITIONS POUR MERY;0;0;0;487;7.7;13.18;LUMP;M;EON;Pierre-Edouard;ENSEMBLE, REUSSIR MERY !;0;0;0;1623;25.68;43.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;95;LI2;VAL D'OISE;504;Presles;95504;49.11185698427239,2.286744379079798;"{""coordinates"": [[[2.303007809821331, 49.09219662229963], [2.292780874514755, 49.100193327496896], [2.26044238178317, 49.10077206239319], [2.263086228829286, 49.10359364910359], [2.2565841548425523, 49.111996633138354], [2.262355362927404, 49.12416154460471], [2.279458785568809, 49.12569481179165], [2.303789071227166, 49.12068604935344], [2.313569645517369, 49.12278327956245], [2.320079453482795, 49.12467244942812], [2.318510449913895, 49.11792908837905], [2.311356974494098, 49.113006042010625], [2.308911423740775, 49.100215180401726], [2.312422907119311, 49.097699705881624], [2.303447606542782, 49.09818754019109], [2.303007809821331, 49.09219662229963]]], ""type"": ""Polygon""}";2752;880;31.98;1872;68.02;59;2.14;3.15;1813;65.88;96.85;LDVG;M;FISSEUX;Frédéric;PRESLES A VENIR;2;0;0;302;10.97;16.66;LDIV;F;DUBIN;Laurence;PRESLES, pour vous, avec vous.;3;0;0;445;16.17;24.54;LUMP;M;BEMELS;Pierre;Liste d'intérêt communal de la majorité sortante;22;0;4;1066;38.74;58.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;94;LI2;VAL DE MARNE;044;Limeil-Brévannes;94044;48.7450357781821,2.489361843568685;"{""coordinates"": [[[2.484547064037293, 48.72907777269324], [2.47460080017612, 48.74065513466541], [2.472595858349036, 48.75066593410956], [2.468064418955474, 48.75221083303292], [2.468329082369069, 48.762285519633664], [2.473544737890392, 48.76177796764242], [2.48476104358852, 48.757006003588366], [2.493159732460952, 48.75923652268636], [2.502673470776474, 48.747314220774406], [2.511800422325241, 48.74430283297119], [2.516967746637521, 48.738486555141755], [2.509623260941535, 48.73718841238537], [2.510054891895879, 48.734662775461985], [2.484547064037293, 48.72907777269324]]], ""type"": ""Polygon""}";11386;4752;41.74;6634;58.26;205;1.8;3.09;6429;56.46;96.91;LEXG;M;PEYREGA;Fabrice;LUTTE OUVRIERE FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;0;0;0;118;1.04;1.8399999999999999;LFG;F;PIGREE;Jocelyne;Une liste combative, pour une ville solidaire et innovante;1;0;0;592;5.2;9.21;LUG;M;CATHALA;Raymond;L'ESSENTIEL C'EST VOUS;4;0;1;1593;13.99;24.78;LUD;F;LECOUFLE;Françoise;LIMEIL BREVANNES AUTREMENT;28;0;8;3277;28.78;50.97;LFN;M;LEJEMBLE;Jean-Jacques;RASSEMBLEMENT FRONT NATIONAL POUR LIMEIL-BREVANNES;2;0;0;849;7.46;13.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;77;LI2;SEINE ET MARNE;061;Cannes-Ecluse;77061;48.36403767307805,2.990786679832767;"{""coordinates"": [[[3.004939078607779, 48.33869986171514], [3.000067473463278, 48.33847503909292], [2.9945329723868372, 48.35462447522769], [2.975564726679596, 48.359759311446695], [2.964446894584054, 48.37042675838928], [2.965999441667905, 48.370868057687574], [2.966342473319224, 48.38344563515679], [2.98486074736214, 48.37916699939799], [2.993234279569461, 48.37644175443408], [2.99428873290761, 48.36623943323144], [2.999378912013299, 48.36662643325899], [3.007562256875531, 48.37487626729594], [3.01205872764612, 48.373256473515106], [3.013946607680889, 48.36335076165506], [3.00573672380216, 48.35205134179913], [3.011255593097034, 48.34324291880761], [3.004939078607779, 48.33869986171514]]], ""type"": ""Polygon""}";1588;438;27.58;1150;72.42;33;2.08;2.87;1117;70.34;97.13;LSOC;M;MIGUET;Denis;POURSUIVONS ENSEMBLE;19;0;3;650;40.93;58.19;LUD;M;ZEN;Lino;CANNES AVENIR;2;0;0;248;15.62;22.2;LDVD;F;DE MICHIELI CARPENTIER;Hélène;AGISSONS POUR CANNES ECLUSE;2;0;0;219;13.79;19.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;95;LI2;VAL D'OISE;369;Margency;95369;49.001488846630075,2.289070089687839;"{""coordinates"": [[[2.290335704385445, 48.996708384764716], [2.282734995394293, 48.99984650528036], [2.283143165375888, 49.00295131421092], [2.291830954494085, 49.00632106616296], [2.295353864150352, 49.00154888194774], [2.290335704385445, 48.996708384764716]]], ""type"": ""Polygon""}";2044;656;32.09;1388;67.91;39;1.9100000000000001;2.81;1349;66.0;97.19;LDVG;F;PESTIE;Guilaine;MARGENCY AVENIR;0;0;0;151;7.39;11.19;LDIV;M;BRUN;Thierry;POUR MARGENCY;0;0;0;344;16.83;25.5;LUDI;M;BOSC;Fabien;UN AUTRE CHOIX POUR MARGENCY;0;0;0;325;15.9;24.09;LUD;M;RENAULT;Christian;MARGENCY NOTRE VILLE;0;0;0;529;25.88;39.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;93;LI2;SEINE SAINT-DENIS;063;Romainville;93063;48.88521189678318,2.437678842307621;"{""coordinates"": [[[2.451667251149139, 48.878489941265784], [2.442643562229171, 48.871874180558756], [2.435361338815786, 48.87458300848474], [2.436644156761132, 48.87699025880547], [2.42971722983776, 48.878288464999876], [2.424420599144095, 48.891195365224355], [2.4277240402745033, 48.89588763313303], [2.441283286623537, 48.898280874118626], [2.443131384359163, 48.88872978250978], [2.449772805945615, 48.884866437737344], [2.451667251149139, 48.878489941265784]]], ""type"": ""Polygon""}";13614;7251;53.26;6363;46.74;225;1.65;3.54;6138;45.09;96.46;LEXG;M;TRIPELON;Olivier;Lutte ouvriere faire entendre le camps des travailleurs;0;0;0;205;1.51;3.34;LFG;F;DAUVERGNE;Sofia;L avenir de Romainville  decidons le ensemble;0;0;0;1584;11.64;25.81;LUG;F;VALLS;Corinne;avançons ensemble, vivons notre ville;0;0;0;2647;19.44;43.12;LDVG;M;AMAZOUZ;Karim;Citoyenne populaire écologiste;0;0;0;499;3.67;8.13;LUD;M;FAVIER WAGENAAR;Florian;Agir autrement pour Romainville;0;0;0;1203;8.84;19.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;94;LI2;VAL DE MARNE;003;Arcueil;94003;48.80588035965699,2.333510249842654;"{""coordinates"": [[[2.34385114554979, 48.79766105911435], [2.323937975769717, 48.801552407915224], [2.31904946488543, 48.80995199111788], [2.329063222575344, 48.81378604475913], [2.337884503474758, 48.812971810560256], [2.344856549104409, 48.80541037414988], [2.347778462376922, 48.80149599950683], [2.34385114554979, 48.79766105911435]]], ""type"": ""Polygon""}";12233;6070;49.62;6163;50.38;330;2.7;5.35;5833;47.68;94.65;LEXG;F;FLORENCE;Nicole;UNITÉ ET RÉSISTANCE POUR BLOQUER LA POLITIQUE DU GOUVERNEMENT;0;0;0;118;0.96;2.02;LEXG;M;LARCHER;Robert;Lutte Ouvrière Faire entendre le camp des travailleurs;0;0;0;176;1.44;3.02;LUG;M;BREUILLER;Daniel;ARCUEIL ENSEMBLE AVEC DANIEL BREUILLER;29;0;7;3605;29.47;61.8;LUC;M;JACQUIN;Dominique;L'ALTERNATIVE;3;0;0;1010;8.26;17.32;LFN;M;TRUFFAUT;Denis;ARCUEIL BLEU MARINE;3;0;0;924;7.55;15.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-25T12:52:00+00:00;77;LI2;SEINE ET MARNE;531;Voulx;77531;48.2852061061946,2.969982523378362;"{""coordinates"": [[[2.990107136247452, 48.273334620608644], [2.958995884321811, 48.26113632724637], [2.946507825850627, 48.27128951311326], [2.9461031889975122, 48.28477646493334], [2.953995519063628, 48.2933722662021], [2.9681509510673143, 48.29646300055801], [2.9711488074938233, 48.31300970653486], [2.9882243356133698, 48.315216947029505], [2.982116872173143, 48.306578863938945], [2.9910873894545373, 48.294874427707605], [2.986762441802369, 48.28188184518729], [2.992303611442275, 48.2763579239255], [2.990107136247452, 48.273334620608644]]], ""type"": ""Polygon""}";1287;410;31.86;877;68.14;24;1.8599999999999999;2.74;853;66.28;97.26;LDVG;M;BELTZER;Pascal;REVEILLEZ-VOULX !;0;0;0;138;10.72;16.18;LDVD;M;BOISSIERES;Thierry;VOULX C'EST VOUS!;0;0;0;318;24.71;37.28;LDVD;M;BOLZE;Nicolas;AGIR POUR L'AVENIR DE VOULX;0;0;0;397;30.85;46.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
